,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101
31,53.7215040743,27.440845468,27.3313007374,32.6190128606,47.1168759576,41.3642357599,34.3365694268,26.2488094968,40.3484820037,32.2955105239,29.4448637287,43.3012701892,28.6006992922,33.0756708171,24.5153013443,25.2388589282,24.819347292,25.3968501984,23.9582971014,24.8596057893,32.8785644455,24.3926218353,27.1293199325,33.6303434416,25.2982212813,25.8069758011,25.9807621135,28.7228132327,46.4435140789,39.4461658466,0,42.7083130081,27.5680975042,28.0535202782,31.0966236109,39.3700393701,44.1588043316,35.3411940941,44.0340777126,33.2264954517,43.5545634808,30.4138126515,31.4801524774,41.7612260356,55.1089829338,29.478805946,35.7351367704,38.3927076409,55.9195851201,130.8663440308,32.109188716,50.4579032462,32.6343377442,43.1161222746,53.0094331228,31.6385840391,29.1890390387,33.8378486314,31.8904374382,40.4969134626,27.6043474837,43.3012701892,32.0468407179,41.5451561557,43.5315977194,27.9821371593,26.8886593195,29.6310647801,35.3836120259,32.8176781628,34.7850542619,34.5832329316,33.8378486314,34.0293990543,36.4280112002,27.2396769438,40.2616442784,40.9023226724,39.2810386828,35.6089876295,43.3474336034,27.2029410175,25.5734237051,40.1746188532,38.4837628098,30.495901364,47.1593044902,71.526218969,38.7427412556,32,35.2845575288,59.8581656919,49.5277699882,34.8568501159,28.930952283,32.2955105239,40.1995024845,45.3982378513,37.0675059857,27.3861278753,23.7486841741
32,60.4814021001,42.2492603486,42.3438307195,46.0434577329,55.2810998443,51.8169856321,47.0425339454,41.5571895104,50.5766744656,44.4859528391,43.7149859888,52.697248505,43.3128156554,46.1302503787,40.7798970082,41.0243829935,41.2795348811,41.4125584817,40.2988833592,41.400483089,44.7325384927,41.0974451761,42.2610932182,46.9574275275,41.5932686862,41.2553026895,41.1460812229,43.4396132579,54.8361194834,48.9693781868,42.7083130081,0,42.3792402008,42.035699114,44.5308881564,48.3321838944,53.7587202229,47.5499737119,54.7448627727,46.3249392876,54.0092584656,44.5308881564,44.6206230346,51.4198405287,62.9682459657,44.1248229458,47.5078940809,50,63.2850693292,133.8133027767,45.0888012704,59.3295878968,46.0108682813,53.9166022668,60.9425959408,44.6430285711,43.4511219648,45.3982378513,45.19955752,50.8133840637,42.8252262107,52.8677595515,44.9777722881,51.7300686255,53.730810528,43,42.201895692,43.6348484585,46.389654019,45.3100430368,47.0744091838,47.5184174821,45.5082410119,45.607017004,48.6106984109,42.4028300942,50.2294734195,51.7590571784,50.4678115238,47.0106370942,53.5070088867,42.5440947724,41.8807831827,50.4975246918,49.5479565674,43.7492857085,55.6956012626,77.0843693624,49.3254498206,45.0555213043,47.1699056603,65.4904573201,58.0258563056,47.191100856,43.1393092202,45.683695122,51.2640224719,54.6534536878,48.1663783152,42.2137418384,40.7921561087
33,51.0098029794,21.0950231097,20.6639783198,27.0924343683,44.8330235429,36.8103246386,28.8617393793,19.4164878389,36.2767142944,27.9821371593,23.1732604525,40.1123422403,22.4499443206,28.1069386451,16.2172747402,17.8044938148,16.6733320005,18.4119526395,16,17.378147197,29.3768616431,16.8226038413,20.2977831302,28.6181760425,17.88854382,17.88854382,21.8403296678,22.5166604984,43.8292140016,36.1109401705,27.5680975042,42.3792402008,0,21.6564078277,25.436194684,35.3836120259,40.049968789,30.2158898595,40.1372644808,28,39.3319208786,24.2280828792,25.903667694,38.0525951809,52.488093888,22.7815714998,31.1287648325,33.7342555869,54.0647759637,130.0615239031,27,47.349762407,27.5862284483,38.7427412556,50.1398045469,26.2488094968,23.5796522451,29.0688837075,26.4007575649,37.1214223865,21.0713075057,39.9874980463,26.7020598456,37.3898381917,39.7617907041,21.4242852856,19.5192212959,23.1084400166,31.1126983722,27.7668867538,30.5286750449,29.6984848098,29.1719042916,29.2232783924,32.0468407179,20.6397674406,36.1247837364,36.8103246386,35.0570962859,30.7245829915,39.4081209905,20.5426385842,18.2208671583,36.1939221417,34.10278581,25.179356624,44.1588043316,69.4262198308,34.6265793864,26.2297540972,31.3528308132,57.8532626565,46.8508271005,30.3809150619,22.6936114358,27.1108834235,36.1939221417,41.8688428309,33.3166624979,20.3469899494,15.1657508881
34,51.1761663277,21.6333076528,21.2132034356,27.7308492477,44.5533388199,37.3363094052,29.5972971739,20.2484567313,36.5923489271,28.2488937837,23.9165214862,40.2988833592,22.8691932521,28.5131548588,17.4355957742,19.3390796058,17.691806013,19.3390796058,16.8819430161,18.08314132,29.7321374946,17.88854382,20.9523268398,29.4278779391,19,18.574175621,21.8632111091,24.248711306,43.8406204336,36.8646171823,28.0535202782,42.035699114,21.6564078277,0,25.8069758011,34.3656805549,40.8778668719,30.9192496675,40.4474968323,28.4780617318,40.1248052955,25.2190404258,26.5706605112,38.1182371051,52.516664022,23.9165214862,31.3687742827,34.3947670438,53.5910440279,129.9115083432,27.3495886624,47.5289385533,27.9642629082,39.7492138287,49.7694685525,26.6082693913,23.6008474424,28.7749891399,26.9443871706,37.1348892553,21.8860686282,40.2740611312,27.3861278753,38.0131556175,39.9499687109,21.9089023002,20.832666656,23.6854385647,30.9677251344,28.2134719593,30.5122926048,29.9499582637,29.0516780927,30.0499584026,32.4961536185,21.2837966538,36.4417343166,37.3898381917,35.3836120259,31,40.1746188532,21.4709105536,19.1572440607,36.4280112002,34.8711915483,25.7099202644,43.8063922276,69.4046107978,34.8998567332,27.0739727414,30.886890423,57.6194411636,46.7332857822,30.2324329157,23.4520787991,27.5680975042,36.9729630947,42.0475920833,33.4813380856,21,16.4620776332
35,43.577517139,21.2602916255,24.6170672502,29.2403830344,43.3935479075,38.6781592116,30.9838667697,23.5796522451,35.5949434611,29.4957624075,24,35.4964786986,24.1867732449,27.9105714739,21.400934559,22.8910462845,21.7025344142,22.9346898824,21.1896201004,21.9772609758,32.7719392163,21.9089023002,24.3515913238,24,22.6936114358,22.7815714998,25.8456959666,27.5317997959,45.9347363114,38.4577690461,31.0966236109,44.5308881564,25.436194684,25.8069758011,0,37.5366487582,40.8533964316,31.5594676761,41.8568990729,30.347981811,41.5932686862,27.4590604355,28.7054001888,38.0919939095,53.9073278878,23.7907545067,32.2490309932,35.5105618091,55.1180551181,130.019229347,30.2324329157,47.8852795753,30.5941170816,41.5210789841,49.426713425,28.2134719593,21.2837966538,30.495901364,29.3598365118,36.7831483155,25,41.8090899207,29.0860791445,38.7427412556,41.7612260356,24.819347292,22.5388553392,25.3179778023,32.5729949498,30.6594194335,33,32.5422801905,31.6227766017,31.5436205912,34.8425027804,24.1867732449,36.8510515454,39.2173431023,36.6060104354,32.7261363439,41.3521462563,24.1039415864,22.6495033058,37.6164857476,36.6060104354,28.1247222209,45.8584779512,70.5053189483,36.3593179254,26.8141753556,32.8024389337,57.008771255,47.4341649025,32.6190128606,26.6082693913,29.9332590942,37.2961123979,42.7317212384,35.3694783677,25.079872408,20.6639783198
36,56.7626637853,35.1140997322,34.9714169001,38.6781592116,51.4587213211,46.6797600679,40.7553677446,34.684290392,44.8330235429,39.5347948015,36.3730669589,48.0728613669,35.9165699921,39.2937654088,33.331666625,33.8082830088,33.3466640011,33.9558536927,33.1058907145,33.7342555869,39.862262856,33.1511689085,34.4093010682,40.3112887415,33.8526217596,31.2729915422,35.4541958025,36.235341864,51.4684369298,43.7035467668,39.3700393701,48.3321838944,35.3836120259,34.3656805549,37.5366487582,0,47.7074417675,41.4366987102,48.8978527136,39.7994974843,48.6106984109,37.6164857476,38.170669368,46.4542785973,58.5064099052,37.2155881319,40.9756024971,44.4522215418,56.8946394663,131.9772707704,38.0657326213,54.5343928177,38.9486841883,48.1559965113,55.2268050859,37.9341534768,36.4965751818,39.5853508258,38.8458491991,44.4971909226,35.0998575496,47.9895822028,39.4081209905,46.7332857822,47.5078940809,35.65108694,34.4818792991,36.6060104354,41.3521462563,36.3180395947,40.6201920232,40.2740611312,39.6358423652,39.5474398666,42.9301758673,34.6121365998,44.3057558338,46.357307946,44.6654228683,41.8807831827,48.5283422342,35.2703841771,34.4673758792,44.5645599103,43.1624837098,37.4966665185,50.6754378373,72.8422954059,43.7378554573,38.2622529394,41.2674205639,62.1852072442,52.810983706,40.162171256,36.2904946232,39.2555728528,45.2327315116,49.244289009,42.2610932182,35.2987251894,33.1360830516
37,58.2065288434,38.8458491991,39.9374510954,42.5675933076,53.9258750509,49.264591747,43.920382512,39.6106046407,46.3680924775,42.6966040804,40.062451248,49.789557138,40.6939798988,42.7551166529,38.5616389693,39,38.6264158317,38.3796821248,38.2361085886,38.6005181312,43.9886348958,38.6910842443,39.471508712,43.5315977194,38.9358446679,39.1918358845,40.4598566483,41.1217703899,55.1271258094,47.77028365,44.1588043316,53.7587202229,40.049968789,40.8778668719,40.8533964316,47.7074417675,0,42.0594816896,49.6487663492,42.6145515053,51.5654923374,39.7617907041,41.218927691,46.7760622541,58.1807528312,40.8289113252,41.8210473327,45.9565011723,61.2943716829,131.202134129,41.4125584817,54.6076917659,41.6533311993,50.7247474119,55.4616984954,41.4366987102,39.8748040748,42.3438307195,42.7434205463,46.021733996,40.4969134626,51.1957029447,42.4381903478,48.9285192909,50.8822169328,39.7617907041,38.4317577012,40.0998753115,44.429719783,43.3012701892,44.7660585712,44.1814440687,43.8292140016,43.520110294,46.5510472492,39.8998746865,46.6154480832,49.1222963633,47.8225888049,45.0555213043,51.1957029447,40.049968789,39.4208066889,47.9374592568,48.2389883808,41.8807831827,54.9545266561,76.8505042274,47.906158268,41.4487635521,44.6654228683,62.2494979899,54.8543526076,45.0888012704,41.2916456441,43.4396132579,47.8121323515,51.2347538298,47.0106370942,40.249223595,38.2099463491
38,53.0188645672,28.4604989415,29.8998327755,33.331666625,47.9478883789,41.7612260356,34.9857113691,28.9136645896,38.3796821248,33.0151480384,30.2985148151,43.3589667774,30.8706980809,34.5108678535,27.3130005675,28.8097205818,27.5136329844,28.319604517,27,27.8747197295,36.6878726557,27.5680975042,29.0688837075,35.1567916625,28.4077454227,28.3725219182,30.5286750449,31.9374388453,48.6004115209,41.4366987102,35.3411940941,47.5499737119,30.2158898595,30.9192496675,31.5594676761,41.4366987102,42.0594816896,0,42.9883705204,32.5729949498,44.2492937797,31.1769145362,30.2324329157,39.6358423652,55.1724568965,31.1769145362,34.6121365998,38.0919939095,57.0263097175,130.288142208,33.2565782966,49.3051721425,33.2264954517,44.0454310911,50.7247474119,31.6543835827,29.9833287011,33.5857112475,33.8821486922,39.3064880141,30.2489669245,44.4747119159,33.3166624979,41.797129088,44.2718872424,29.6310647801,27.1293199325,30.0166620396,35.9583091927,34.6698716467,36.6196668472,36.2629287289,34.4093010682,35.2845575288,38.0525951809,29.6479341607,40.3484820037,41.9523539268,39.6232255123,35.8189893771,43.5660418216,29.6816441593,28.5482048472,40.533936399,40.6201920232,32.5422801905,48.733971724,72.6842486375,40.4969134626,31.8590646441,36.0555127546,58.172158289,49.6990945592,36.9052841745,31.0161248385,34.1174442185,41,45.4972526643,39.2300904919,30.083217913,26.7020598456
39,59.640590205,39.4968353163,38.9871773792,42.4617474911,54.3966910758,49.7594212185,44.4971909226,39.3192065027,46.914816423,43.4050688284,40.5462698654,51.341990612,40.7798970082,42.7668095607,37.9736750921,38.8072158239,37.8549864615,38.6522961802,37.907782842,38.4317577012,44.2492937797,38.1051177665,39.4588393139,44.5196585791,38.6134691526,38.9230009121,40.5709255502,41.3763217312,54.9545266561,49.5681349256,44.0340777126,54.7448627727,40.1372644808,40.4474968323,41.8568990729,48.8978527136,49.6487663492,42.9883705204,0,40.3608721412,51.4781507049,39.6484552032,41.7851648316,48.1559965113,61.0409698481,41.3279566395,44.3621460256,43.2087954009,62.6578007913,132.034086508,42.4264068712,56.1693866799,43.0813184571,51.6526862806,58.5918083012,42.0475920833,40.4351332383,43.5430821142,43.1277173057,49.1222963633,40.286474157,51.0294032887,42.9883705204,50.1098792655,52.3450093132,40.0998753115,39.1918358845,40.533936399,45.8366665455,43.8634243989,45.3762052182,44.9110231458,44.6094160464,44.3508737231,46.8187996429,39.9374510954,49.0713765855,49.7795138586,48.0624593628,45.4642716867,51.2835256198,39.9624824054,38.76854395,48.9591666596,47.853944456,42.2729227757,55.6506963119,77.3627817494,48.3321838944,42.4381903478,45.3210767745,63.4822809924,56.5862174032,44.8776113446,40.9389789809,43.1508980208,48.8978527136,53.2541078228,47.6130234285,40.162171256,37.5898922584
40,53.2165387826,27.1108834235,27.1108834235,31.5911379979,47.3286382648,40.7062648741,33.5111921602,26.4386081328,38.3144881213,31.8276609257,28.8617393793,42.9534631898,28.6356421266,32.6190128606,24.062418831,25.436194684,24.4948974278,25.7487863792,24.2074368738,25.179356624,34.7419055321,24.8797106092,27.1661554144,33.6303434416,25.4165300543,25.8069758011,28.1247222209,29.9165506033,47.4236228055,40.3236903073,33.2264954517,46.3249392876,28,28.4780617318,30.347981811,39.7994974843,42.6145515053,32.5729949498,40.3608721412,0,43.0232495286,29.4448637287,30.7083050656,39.6484552032,54.7083174664,29.1032644217,34.8281495345,35.7491258634,56.3471383479,130.0153837052,31.6069612586,49.355850717,32.4191301549,42.5793377121,51.3030213535,31.0322412984,28.5657137142,32.6343377442,32.0468407179,39.6484552032,27.9284800875,43.2550575078,31.8276609257,40.7430975749,43.1393092202,27.5862284483,26.2868788562,28.7402157264,35.2987251894,32.6343377442,35.2136337233,34.4963766213,33.0302891298,34.0587727319,36.6742416418,27.1661554144,39.1535439009,40.286474157,38.3536178215,34.5253530033,43.0232495286,27.276363394,25.8456959666,39.2428337407,38.7943294825,30.7571129985,47.5184174821,71.6798437498,39.0768473652,30.886890423,33.2716095192,59.2536918681,49.5479565674,35.1710107901,29.3768616431,32.3573793747,40.1995024845,44.8664685483,37.6297754445,27.748873851,23.7486841741
41,60.2245796997,39.1152144312,39.4208066889,42.5558456619,55.5067563455,49.8998997995,44.0454310911,38.6781592116,48.1559965113,43.520110294,40.4969134626,51.8459255873,40.3360880602,43.3474336034,37.4432904537,38.4967531098,37.563279942,38.1051177665,37.2155881319,37.775653535,44.8998886413,37.6297754445,39.127995093,44.1814440687,38.1444622455,38.0919939095,39.9249295554,40.9878030638,54.8634668974,49.1629942131,43.5545634808,54.0092584656,39.3319208786,40.1248052955,41.5932686862,48.6106984109,51.5654923374,44.2492937797,51.4781507049,43.0232495286,0,40.718546143,40.6448028658,49.2036584006,60.9590026165,40.6693988153,44.6094160464,46.8081189539,60.7453701939,132.4424403279,42.0238027789,56.8066897469,42.6380112107,50.1597448159,58.2494635168,42.0238027789,40.6816912136,43.0116263352,42.3792402008,48.4252000512,39.3573373083,50.7148893324,41.9285105865,49.8698305592,50.8527285404,39.1407715816,38.7298334621,40.5832477754,45.2437841035,42.7083130081,44.8441746496,44.283179651,43.8406204336,43.8976081353,46.3033476112,38.9743505398,48.538644398,48.3528696149,47.9374592568,45.2879674969,50.8723893679,39.4334883063,38.0131556175,48.6518242207,47.7283982551,41.7492514903,55.1633936592,77.012985918,47.5815090135,42.320207939,44.855322984,64.7302093307,56.7802782663,44.2040722106,40.0998753115,42.5675933076,48.8364617883,52.6687763291,47.063786503,39.1535439009,36.9188298839
42,51.5072810387,23.3666428911,24.2074368738,29.3428015022,45.5741154604,38.8587184555,31.336879232,22.9782505862,36.9729630947,30.0998338866,25.7681974535,41.1582312545,25.4754784057,30.1164406928,20.5426385842,22.3159136044,20.8086520467,21.8632111091,20.2237484162,21.3775583264,32.1247568084,20.9761769634,23.6854385647,31.0483493925,22.0227155455,22.0680764907,25.13961018,26.9072480941,45.6727489867,38.2230297072,30.4138126515,44.5308881564,24.2280828792,25.2190404258,27.4590604355,37.6164857476,39.7617907041,31.1769145362,39.6484552032,29.4448637287,40.718546143,0,27.4590604355,38.0657326213,51.8459255873,25.7681974535,30.9192496675,34.7994252826,54.5893762558,129.3792873686,28.8444102037,47.063786503,28.2134719593,39.8497176903,49.7493718553,28.0356915378,26.1342686907,30.2654919008,29.1547594742,37.4032084185,24.5560583156,40.5462698654,28.9482296523,38.9486841883,40.7676342213,23.9582971014,23.0217288664,25.7099202644,32.8785644455,29.5634909982,32.0780298647,31.921779399,31.336879232,31.8590646441,34.5253530033,23.6431808351,37.3630833845,38.5227205685,36.4965751818,32.9696830437,41.0852771683,24.062418831,22.0680764907,38.0657326213,36.3593179254,27.8747197295,45.5960524607,70.4485627958,36.2491379208,28.6181760425,32.5883414736,57.7581163128,47.1380949976,32.4345494805,25.5734237051,29.4618397253,37.7226722277,42.7784992724,35.3694783677,24.1867732449,19.6723155729
43,51.9711458407,24.8596057893,25.495097568,30.2489669245,46.4004310325,39.3700393701,32.0312347561,24.248711306,37.4566416007,30,27.0554985169,41.8807831827,26.6645832519,31.192947921,22.3159136044,23.9165214862,22.6495033058,23.4946802489,21.7485631709,23,32.9848450049,22.5388553392,24.7184141886,32.3109888428,23.5584379788,23.3880311271,26.1916017074,27.892651362,46.021733996,38.5875627631,31.4801524774,44.6206230346,25.903667694,26.5706605112,28.7054001888,38.170669368,41.218927691,30.2324329157,41.7851648316,30.7083050656,40.6448028658,27.4590604355,0,37.5898922584,52.5547333739,27.4590604355,32.2800247831,36.3730669589,55.1543289326,129.5492184461,29.4278779391,48.3425278611,30.2985148151,41.1096095822,50.3090449124,29.0860791445,26.9629375254,31.336879232,30.2985148151,38.0919939095,25.8263431403,41.4487635521,29.5634909982,39.8120584748,41.4487635521,25.2586618806,23.5796522451,27.1108834235,33.0605505096,30.495901364,33.331666625,32.8481354113,31.304951685,31.8904374382,34.9571165859,25,38.1837661841,39.0640499692,37.4966665185,33,41.5451561557,25.2388589282,23.6008474424,37.8549864615,37.3095162124,28.6181760425,46.2060602086,70.9436396022,37.0405183549,29.3428015022,33.5559234711,57.3933794091,47.4552420708,33.2264954517,26.7207784318,30.166206258,38.5616389693,43.5660418216,36.3455636908,25.5929677841,21.4709105536
44,56.5331761004,35.7631094845,37.5898922584,39.3700393701,51.8652099196,47.2122865365,41.3884041731,36.8917334914,43.2666153056,40.0874045057,37.6696164037,48.1767578818,37.6828873628,40.6201920232,35.7351367704,36.1247837364,35.721142199,35.8747822293,35.3836120259,36.2215405525,42.4617474911,35.9304884464,37.0135110466,41.2674205639,36.4691650576,36.551333765,37.9605057922,39.1790760483,52.7920448553,46.7546789102,41.7612260356,51.4198405287,38.0525951809,38.1182371051,38.0919939095,46.4542785973,46.7760622541,39.6358423652,48.1559965113,39.6484552032,49.2036584006,38.0657326213,37.5898922584,0,58.7111573723,38.0131556175,39.912404087,43.7264222182,60.9179776421,130.8892661756,39.4588393139,53.1789432012,39.8120584748,48.6106984109,54.4793538875,39.0768473652,37.3363094052,40.8533964316,40.7062648741,44.5421149026,38.1575680567,48.5283422342,40.0124980475,47.7283982551,49.5479565674,37.1618083521,36.0138862107,37.4966665185,41.6413256273,41.0974451761,42.4499705536,42.2847490237,40.4103947024,40.3732584764,44.0567815438,37.3898381917,45.3982378513,46.4865571967,45.3982378513,42.4735211632,48.2804308183,37.3630833845,36.6878726557,45.607017004,45.1774279923,39.3446311458,53.516352641,76.1314652427,45.44227107,38.6522961802,42.5323406363,61.1310068623,53.4134814443,42.8368999812,38.3536178215,40.6078810085,45.607017004,49.9899989998,45.409250159,37.8681924575,35.3553390593
45,68.3593446429,51.205468458,52.2111099288,54.5068802996,63.7259758654,60.049979184,55.5517776493,51.4975727583,59.0508255658,54.4609952168,52.7825728816,61.5304802517,52.8299157675,54.9272245794,50.7148893324,51.2640224719,50.8822169328,50.4380808517,50.5074251967,50.9018663705,55.9464029228,50.8133840637,51.6430053347,55.8569601751,51.0783711565,51.0196040753,52.2111099288,53.1413210223,63.576725301,58.864250611,55.1089829338,62.9682459657,52.488093888,52.516664022,53.9073278878,58.5064099052,58.1807528312,55.1724568965,61.0409698481,54.7083174664,60.9590026165,51.8459255873,52.5547333739,58.7111573723,0,53.1224999412,54.3323108288,58.2494635168,68.8767014309,136.1433068498,52.5547333739,65.6124988093,52.9716905526,60.4648658313,65.7190992026,54.3507129668,52.697248505,54.6991773247,54.3507129668,58.0430874437,52.0096144958,61.0245852096,54.4242592968,60.0583050044,59.7494769852,51.5169874896,51.5169874896,52.9622507075,55.8300994088,53.4789678285,55.5247692476,55.41660401,54.4609952168,55.452682532,57.2188780037,51.6817182377,58.6685605755,59.4642749893,58.8387627334,55.9553393342,61.3840370129,52.1056618805,51.2737749732,58.540584213,58.3095189485,53.1130868996,64.1014820421,84.1961994392,58.1549653942,54.1940956194,56.1248608016,72.8697468089,65.192024052,55.7853027239,52.6687763291,54.7357287336,59.4726828048,62.2253967444,57.6801525657,52.0480547187,50.3884907494
46,48.6518242207,21.1660104885,22.4053565024,27.946377225,44.3734154647,36.9052841745,29.6310647801,21.5870331449,36.1247837364,28.8790581564,23.1084400166,37.762415177,22.0680764907,27.3678643668,18.8148877222,20.6397674406,19.4164878389,20.7364413533,18.7349939952,19.8242276016,31.2729915422,19.4422220952,22.5166604984,28.0713376952,20.5182845287,20.8566536146,23.7907545067,26.0384331326,45.5850852802,37.509998667,29.478805946,44.1248229458,22.7815714998,23.9165214862,23.7907545067,37.2155881319,40.8289113252,31.1769145362,41.3279566395,29.1032644217,40.6693988153,25.7681974535,27.4590604355,38.0131556175,53.1224999412,0,31.6859590355,35.0285597763,54.9727205075,130.0884314611,28.9136645896,47.6969600708,29.0172362571,40.1497197998,49.949974975,27.2396769438,23.5159520326,29.6310647801,28.2134719593,36.9459064038,23.2163735325,40.8900966005,27.6043474837,38.3796821248,40.8656334834,23.2379000772,20.9761769634,23.6854385647,32.109188716,29.3598365118,31.9530906173,31.1608729018,30.7571129985,30.8058436015,33.4664010614,22.6053091109,36.7695526217,38.1837661841,35.3836120259,32.3264597505,40.4722126897,22.8691932521,20.6639783198,37.0540146273,36.0832371053,26.8886593195,45.1331363856,70.0214252925,35.4400902933,26.5894716006,32.0624390838,57.6194411636,46.8187996429,31.0161248385,24.4948974278,28.6356421266,36.7831483155,42.1900462195,34.7994252826,22.5610283454,18.0277563773
47,52.6592821827,29.0516780927,30.6267856622,34.0440890611,48.0728613669,42.3083916026,35.8050275799,29.6984848098,39.3573373083,34.263683398,31.2089730687,43.7721372565,31.192947921,34.597687784,28.2134719593,29.5296461205,28.4077454227,28.6705423737,27.946377225,28.5832118559,36.551333765,28.4253408071,30.0499584026,35.5246393367,29.0344622819,29.1719042916,31.2089730687,32.8329103188,48.9489530021,41,35.7351367704,47.5078940809,31.1287648325,31.3687742827,32.2490309932,40.9756024971,41.8210473327,34.6121365998,44.3621460256,34.8281495345,44.6094160464,30.9192496675,32.2800247831,39.912404087,54.3323108288,31.6859590355,0,37.6164857476,55.9642743185,128.6429166336,31.7490157328,45.8148447558,31.2089730687,41.5451561557,46.914816423,32.5576411922,31.2569992162,33.7638860323,34.6410161514,39.0768473652,30.8382878902,43.2897216438,34.2344855372,42.6028168083,43.886216515,29.2916370318,29.1890390387,31,36.7287353444,34.205262753,36.5102725271,35.65108694,35.3270434653,35.8189893771,38.7298334621,30.2820078595,39.471508712,40.6693988153,40.6201920232,36.9729630947,44.2492937797,30.5450486986,29.4108823397,41.0243829935,40.7921561087,33.2415402772,49.0815647672,72.9725975966,40.5215991787,32.8481354113,36.7695526217,58.5149553533,48.9897948557,37.2827037646,31.496031496,34.6121365998,41.0243829935,43.4050688284,39.862262856,30.61045573,27.6224546339
48,55.5697759578,32.9089653438,33.1813200461,37.0675059857,51.0881590978,44.7325384927,38.3796821248,32.9089653438,41.7133072292,37.5366487582,34.0734500748,46.7225855449,34.6987031458,37.6563407675,31.448370387,32.6649659421,31.6227766017,32.2024843762,31.2089730687,31.9687347263,38.6134691526,31.7332633052,33.0756708171,38.535697736,32.1869538789,32.2490309932,34.6554469023,35.4259791678,50.960769225,44.2040722106,38.3927076409,50,33.7342555869,34.3947670438,35.5105618091,44.4522215418,45.9565011723,38.0919939095,43.2087954009,35.7491258634,46.8081189539,34.7994252826,36.3730669589,43.7264222182,58.2494635168,35.0285597763,37.6164857476,0,59.4390444069,128.8720295487,36.4828726939,45.519226707,36.0138862107,44.283179651,52.038447325,35.312887166,34.2344855372,37.1079506306,37.1618083521,43.1972221329,34.263683398,46.914816423,37.0270171631,44.7437146424,48.0104155366,32.8785644455,32.3573793747,34.205262753,39.6736688498,38.4837628098,39.8998746865,39.8246155035,38.8973006776,38.3405790254,41.4608248833,33.3466640011,43.6921045499,43.8292140016,43.2781700168,40.1248052955,46.7011777153,33.4365069946,32.3728281125,44.0908153701,42.9301758673,36.4965751818,51.0881590978,74.2563128629,43.3474336034,35.7491258634,39.912404087,61.5060972587,52.2015325446,40.1870625948,34.5108678535,37.4566416007,44.0227214061,46.9787185862,42.3792402008,33.674916481,30.886890423
49,69.2026011072,53.310411741,53.777318639,56.0089278598,64.5213143078,60.6630035524,56.0713830755,53.2916503779,59.9416382826,55.6776436283,54.4426303553,62.449979984,54.1387107346,55.8480080218,52.4404424085,52.9339210715,52.5642464038,52.3259018078,52.2589705218,52.2781024904,56.9034269618,52.6117857519,52.9811287158,56.973678133,52.810983706,52.2398315464,53.4228415568,53.9629502529,64.6065012209,59.1692487699,55.9195851201,63.2850693292,54.0647759637,53.5910440279,55.1180551181,56.8946394663,61.2943716829,57.0263097175,62.6578007913,56.3471383479,60.7453701939,54.5893762558,55.1543289326,60.9179776421,68.8767014309,54.9727205075,55.9642743185,59.4390444069,0,137.4590848216,54.6443043693,66.8056883806,55.3534100124,60.7453701939,65.7190992026,55.1180551181,54.3599116997,53.944415837,55.641710973,59.2030404625,52.7541467564,61.6765757804,56.0357029045,61.7494939251,61.2372435696,53.1224999412,53.3291665039,54.3415126768,57.697486947,54.1479454827,56.5066367783,57.0876519048,55.9642743185,56.5066367783,58.3438085833,53.1695401522,59.4642749893,60.332412516,60.2162768693,57.4020905543,62.5619692785,53.730810528,52.9811287158,59.2874354311,59.160797831,55.2358579186,65.5972560402,84.823345843,59.6154342432,55.5967624957,57.7927331072,73.6070648783,65.3452370108,56.5508620624,54.313902456,56.3737527578,60.1581249708,63.5609943283,59.0846849869,53.8794951721,52.1823725026
50,135.8602222875,129.2865035493,129.780584064,130.1460717809,133.940285202,132.6913712342,131.015266286,129.5492184461,131.1868895889,130.6636904423,129.9115083432,132.5556486914,130.0230748752,130.4837154591,129.5878080685,129.7266356613,129.5530779256,129.2787685585,129.4526940623,129.5762323885,130.5181979649,129.356097653,129.5916663987,130.9694620895,129.6379574045,129.5299193237,129.8807145037,130.2036865838,133.7497663549,131.5218613007,130.8663440308,133.8133027767,130.0615239031,129.9115083432,130.019229347,131.9772707704,131.202134129,130.288142208,132.034086508,130.0153837052,132.4424403279,129.3792873686,129.5492184461,130.8892661756,136.1433068498,130.0884314611,128.6429166336,128.8720295487,137.4590848216,0,129.1162267107,129.9846144742,127.0472353103,131.7687368081,131.757352736,129.6880873481,129.969227127,129.9345989335,130.4185569618,131.0953851209,130.0615239031,132.8043673981,130.219046226,132.6499151903,132.9097438114,129.3019721427,129.4411062994,129.815253341,131.1258937052,130.3802132227,130.6751697914,130.7669683062,130.9236418681,130.6981254648,132.026512489,129.691942695,131.3278340642,131.4039573224,132.0795215013,131.5294643797,133.4203882471,129.9538379579,129.7536126665,131.9090595827,132.0946630262,130.4300578854,135.1665639128,145.7806571531,132.0037878244,130.0307655903,130.6560369826,136.3634848484,134.1007084247,130.9847319347,129.9576854211,130.7096017896,131.9696934906,131.8901057699,131.7649422267,129.8845641329,129.4604186615
